locality,trend_score
Bofflens,3.038855358007436
Greppen,3.0388344036705504
Ennetbürgen,3.0388077948362993
Massonnens,3.0387437935966406
Rüdlingen,3.0387399332576397
Kaufdorf,3.038630860519997
Rossa,3.038627965209028
Küsnacht (ZH),3.038582467668072
Kirchberg (SG),3.0385421385526845
Koppigen,3.038523908230249
Wäldi,3.0384316051504445
Neuhausen am Rheinfall,3.038393261119535
Rorbas,3.0380935250729904
Vaux-sur-Morges,3.038084892946606
Sevelen,3.0379708451110425
Bussy-sur-Moudon,3.037599168053175
Syens,3.0373922487786724
L'Abergement,3.0373675884076032
Arisdorf,3.0373565318834364
Pierrafortscha,3.0372309560054838
Gossau (ZH),3.03711365629319
Kernenried,3.0370048392636333
Rovray,3.036905514808157
Farnern,3.036553274772579
Ausserberg,3.036426339745123
Alpthal,3.03623323706703
Kriechenwil,3.036190994705723
Cama,3.0358669919881787
Löhningen,3.0357915814630814
Flurlingen,3.0357681017294555
Vugelles-La Mothe,3.0355385380670787
Mörigen,3.035524614146718
Beinwil (SO),3.0354661333958166
Hüttikon,3.0354213515263044
Courchapoix,3.035375624771652
Denens,3.035273391316392
Soazza,3.035147774222828
Unterbäch,3.0349371281968613
Echandens,3.0349156965837705
Oppens,3.0348714882711816
Siselen,3.0346142520920805
Muolen,3.03451406148324
Chancy,3.03446670448831
Bichelsee-Balterswil,3.0344608442581
Wasterkingen,3.0343649877108527
Saxeten,3.0343011272047407
Avers,3.0341318823043837
Gy,3.0341074181792407
Ferrera,3.0340782961166455
Rodersdorf,3.0340221563484455
Laconnex,3.033917086516636
Jenins,3.03389460608283
Furna,3.033826961011582
Buchberg,3.033808086813695
Diessbach bei Büren,3.033744214461676
